"archetype","read_month","read_type_of_day","read_hh","n_puprn","elec_imp_mean","elec_imp_50th","elec_imp_75th","elec_imp_25th","elec_imp_90th","elec_imp_10th","month","n_days","mean.year","p50th.year","p10th.year","p25th.year","p75th.year","p90th.year","kwh.mean","kwh.50th","kwh.10th","kwh.25th","kwh.75th","kwh.90th","persona"
"G12","dec","weekday",9,56,"0.0000279","0.0000244","0.0000334","0.0000206","0.0000354","0.0000175",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.07871120548632,0.06883703992352,0.049370827814,0.05811651731248,0.09422775137072,0.09987013169232,"P1"
"G12","dec","weekday",10,56,"0.0000302","0.0000254","0.000033","0.0000208","0.0000399","0.000018",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.08519994285616,0.07165823008432,0.0507814228944,0.05868075534464,0.0930992753064,0.11256548741592,"P1"
"G12","dec","weekday",11,56,"0.000031","0.0000283","0.0000359","0.0000211","0.0000468","0.0000179",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.0874568949848,0.07983968155064,0.05049930387832,0.05952711239288,0.10128072677272,0.13203169952544,"P1"
"G12","dec","weekday",12,56,"0.0000321","0.0000282","0.0000394","0.0000206","0.000049","0.0000172",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.09056020416168,0.07955756253456,0.04852447076576,0.05811651731248,0.11115489233552,0.1382383178792,"P1"
"G12","dec","weekday",13,56,"0.0000359","0.0000286","0.0000418","0.0000224","0.0000523","0.0000207",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.10128072677272,0.08068603859888,0.05839863632856,0.06319465960192,0.11792574872144,0.14754824540984,"P1"
"G12","dec","weekday",14,56,"0.000045","0.0000357","0.000057","0.0000269","0.0000684","0.0000224",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.126953557236,0.10071648874056,0.06319465960192,0.07589001532552,0.1608078391656,0.19296940699872,"P1"
"G12","dec","weekday",15,56,"0.0000655","0.0000553","0.0000697","0.0000349","0.000123246","0.0000274",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.1847879555324,0.15601181589224,0.07730061040592,0.09845953661192,0.19663695420776,0.347700402557957,"P1"
"G12","dec","weekday",16,56,"0.0000746","0.0000728","0.0000919","0.0000497","0.000115175","0.0000345",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.21046078599568,0.20538264370624,0.0973310605476,0.14021315099176,0.25926737577752,0.32493057677014,"P1"
"G12","dec","weekday",17,56,"0.0000682","0.0000618","0.0000786","0.0000476","0.000107811","0.0000363",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.19240516896656,0.17434955193744,0.10240920283704,0.13428865165408,0.22174554663888,0.304155332426009,"P1"
"G12","dec","weekday",18,56,"0.0000689","0.0000596","0.0000809","0.0000442","0.0000959","0.0000343",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.19438000207912,0.16814293358368,0.09676682251544,0.12469660510736,0.22823428400872,0.27055213642072,"P1"
"G12","dec","weekday",19,56,"0.0000718","0.00006","0.0000861","0.0000434","0.000118613","0.0000381",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.20256145354544,0.169271409648,0.10748734512648,0.12243965297872,0.24290447284488,0.33462982854297,"P1"
"G12","dec","weekday",20,56,"0.0000735","0.0000678","0.0000819","0.0000454","0.000132673","0.0000389",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.2073574768188,0.19127669290224,0.10974429725512,0.12808203330032,0.23105547416952,0.374295762203818,"P1"
"G12","dec","weekday",21,56,"0.0000723","0.0000599","0.0000966","0.0000463","0.000114579","0.0000427",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.20397204862584,0.16898929063192,0.12046481986616,0.13062110444504,0.27252696953328,0.323249147434303,"P1"
"G12","dec","weekday",22,56,"0.000073","0.0000654","0.0000839","0.0000493","0.000101415","0.0000417",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.2059468817384,0.18450583651632,0.11764362970536,0.13908467492744,0.23669785449112,0.286111000157532,"P1"
"G12","dec","weekday",23,56,"0.000068","0.0000582","0.0000848","0.0000474","0.000091","0.0000446",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.1918409309344,0.16419326735856,0.12582508117168,0.13372441362192,0.23923692563584,0.2567283046328,"P1"
"G12","dec","weekday",24,56,"0.0000708","0.0000627","0.0000883","0.0000484","0.000103952","0.0000356",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.19974026338464,0.17688862308216,0.10043436972448,0.13654560378272,0.24911109119864,0.293268359595482,"P1"
"G12","dec","weekday",25,56,"0.0000726","0.0000659","0.0000842","0.0000474","0.000104621","0.0000363",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.20481840567408,0.18591643159672,0.10240920283704,0.13372441362192,0.23754421153936,0.295155735813057,"P1"
"G12","dec","weekday",26,56,"0.000074","0.000065","0.000089","0.0000497","0.000102119","0.0000405",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.2087680718992,0.183377360452,0.1142582015124,0.14021315099176,0.2510859243112,0.288097118030735,"P1"
"G12","dec","weekday",27,56,"0.0000714","0.0000632","0.0000837","0.0000516","0.0000995","0.0000371",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.20143297748112,0.17829921816256,0.10466615496568,0.14557341229728,0.23613361645896,0.2807084209996,"P1"
"G12","dec","weekday",28,56,"0.0000715","0.0000682","0.0000877","0.000051","0.000102284","0.0000398",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.2017150964972,0.19240516896656,0.11228336839984,0.1438806982008,0.24741837710216,0.288562614407267,"P1"
"G12","dec","weekday",29,56,"0.0000706","0.0000627","0.0000796","0.0000491","0.000102716","0.0000432",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.19917602535248,0.17688862308216,0.12187541494656,0.13852043689528,0.22456673679968,0.289781368556733,"P1"
"G12","dec","weekday",30,56,"0.0000702","0.0000696","0.0000836","0.0000582","0.0000903","0.0000345",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.19804754928816,0.19635483519168,0.0973310605476,0.16419326735856,0.23585149744288,0.25475347152024,"P1"
"G12","dec","weekday",31,56,"0.0000701","0.0000681","0.000079","0.0000576","0.0000903","0.0000424",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.19776543027208,0.19212304995048,0.11961846281792,0.16250055326208,0.2228740227032,0.25475347152024,"P1"
"G12","dec","weekday",32,56,"0.0000805","0.0000767","0.0000947","0.0000603","0.000103799","0.000048",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.2271058079444,0.21638528533336,0.1354171277184,0.17011776669624,0.26716670822776,0.292836717500879,"P1"
"G12","dec","weekday",33,56,"0.0000972","0.0000949","0.00012137","0.0000688","0.000127515","0.0000531",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.27421968362976,0.26773094625992,0.14980519753848,0.19409788306304,0.342407849816296,0.359744063354412,"P1"
"G12","dec","weekday",34,56,"0.000107262","0.0000988","0.000132447","0.0000755","0.000152607","0.0000624",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.30260649902773,0.27873358788704,0.17604226603392,0.2129998571404,0.373658173227478,0.430533366869206,"P1"
"G12","dec","weekday",35,56,"0.000115815","0.000106077","0.000146849","0.0000845","0.000161969","0.000066",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.326736138473052,0.299263388687182,0.1861985506128,0.2383905685876,0.414288953923319,0.456945349154615,"P1"
"G12","dec","weekday",36,56,"0.000113945","0.000112935","0.00013432","0.0000912","0.000150818","0.0000669",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.321460512872356,0.318611110809948,0.18873762175752,0.25729254266496,0.378942262398656,0.425486257671534,"P1"
"G12","dec","weekday",37,56,"0.000109483","0.000109471","0.00012695","0.0000834","0.000144453","0.0000631",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.308872362374866,0.308838508092937,0.17801709914648,0.23528725941072,0.35815009091356,0.407529382298042,"P1"
"G12","dec","weekday",38,56,"0.000106502","0.000103379","0.000124328","0.0000839","0.000152319","0.0000717",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.300462394505522,0.291651817633343,0.20227933452936,0.23669785449112,0.350752930311942,0.429720864102895,"P1"
"G12","dec","weekday",39,56,"0.000102022","0.0000961","0.000119605","0.0000758","0.000137402","0.0000615",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.287823462585138,0.27111637445288,0.1735031948892,0.21384621418864,0.337428449182484,0.387637170474242,"P1"
"G12","dec","weekday",40,56,"0.0000986","0.0000939","0.000119892","0.0000795","0.000134831","0.0000669",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.27816934985488,0.26490975609912,0.18873762175752,0.2242846177836,0.338238130758634,0.380383890570825,"P1"
"G12","dec","weekday",41,56,"0.0000966","0.0000919","0.000111313","0.0000661","0.000125993","0.0000611",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.27252696953328,0.25926737577752,0.17237471882488,0.18648066962888,0.31403514036913,0.355450211929674,"P1"
"G12","dec","weekday",42,56,"0.0000881","0.0000838","0.000112821","0.0000668","0.000124348","0.0000505",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.24854685316648,0.23641573547504,0.1424701031204,0.18845550274144,0.318289495131617,0.350809354115158,"P1"
"G12","dec","weekday",43,56,"0.0000814","0.0000774","0.0000954","0.0000592","0.000131288","0.0000476",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.22964487908912,0.21836011844592,0.13428865165408,0.16701445751936,0.26914154134032,0.37038841383111,"P1"
"G12","dec","weekday",44,56,"0.0000756","0.0000706","0.0000883","0.0000543","0.00010958","0.0000474",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.21328197615648,0.19917602535248,0.13372441362192,0.15319062573144,0.24911109119864,0.309146017820464,"P1"
"G12","dec","weekday",45,56,"0.0000672","0.0000641","0.0000807","0.0000476","0.000097","0.0000416",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.18958397880576,0.18083828930728,0.11736151068928,0.13428865165408,0.22767004597656,0.2736554455976,"P1"
"G12","dec","weekday",46,56,"0.0000609","0.0000548","0.0000731","0.0000416","0.000103041","0.0000294",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.17181048079272,0.15460122081184,0.08294299072752,0.11736151068928,0.20622900075448,0.290698255358993,"P1"
"G12","dec","weekday",47,56,"0.0000536","0.000052","0.0000645","0.0000366","0.000078","0.0000278",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.15121579261888,0.1467018883616,0.07842908647024,0.10325555988528,0.1819667653716,0.2200528325424,"P1"
"G12","dec","weekday",48,56,"0.000045","0.0000408","0.0000524","0.0000339","0.0000713","0.0000232",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.126953557236,0.11510455856064,0.06545161173056,0.09563834645112,0.14783036442592,0.20115085846504,"P1"
"G12","dec","weekend",1,56,"0.0000453","0.0000391","0.0000519","0.0000275","0.0000651","0.0000202",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.12779991428424,0.11030853528728,0.05698804124816,0.077582729422,0.14641976934552,0.18365947946808,"P1"
"G12","dec","weekend",2,56,"0.0000403","0.0000316","0.0000454","0.0000236","0.000074","0.0000176",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.11369396348024,0.08914960908128,0.04965294683008,0.06658008779488,0.12808203330032,0.2087680718992,"P1"
"G12","dec","weekend",3,56,"0.0000365","0.0000317","0.0000468","0.0000233","0.0000608","0.0000171",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.1029734408692,0.08943172809736,0.04824235174968,0.06573373074664,0.13203169952544,0.17152836177664,"P1"
"G12","dec","weekend",4,56,"0.0000354","0.0000305","0.0000421","0.0000205","0.0000514","0.0000177",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.09987013169232,0.0860462999044,0.04993506584616,0.0578343982964,0.11877210576968,0.14500917426512,"P1"
"G12","dec","weekend",5,56,"0.0000328","0.0000286","0.0000377","0.0000203","0.0000474","0.0000164",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.09253503727424,0.08068603859888,0.04626751863712,0.05727016026424,0.10635886906216,0.13372441362192,"P1"
"G12","dec","weekend",6,56,"0.0000301","0.000028","0.0000341","0.0000191","0.0000399","0.0000163",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.08491782384008,0.0789933245024,0.04598539962104,0.05388473207128,0.09620258448328,0.11256548741592,"P1"
"G12","dec","weekend",7,56,"0.000031","0.0000249","0.0000374","0.0000192","0.0000398","0.0000183",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.0874568949848,0.07024763500392,0.05162777994264,0.05416685108736,0.10551251201392,0.11228336839984,"P1"
"G12","dec","weekend",8,56,"0.0000282","0.000025","0.0000351","0.0000201","0.0000372","0.0000146",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.07955756253456,0.07052975402,0.04118937634768,0.05670592223208,0.09902377464408,0.10494827398176,"P1"
"G12","dec","weekend",9,56,"0.000028","0.0000249","0.000031","0.0000201","0.0000389","0.0000135",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.0789933245024,0.07024763500392,0.0380860671708,0.05670592223208,0.0874568949848,0.10974429725512,"P1"
"G12","dec","weekend",10,56,"0.0000317","0.0000261","0.0000335","0.0000195","0.0000387","0.0000145",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.08943172809736,0.07363306319688,0.0409072573316,0.0550132081356,0.0945098703868,0.10918005922296,"P1"
"G12","dec","weekend",11,56,"0.0000304","0.0000257","0.0000331","0.0000179","0.0000397","0.0000156",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.08576418088832,0.07250458713256,0.04401056650848,0.05049930387832,0.09338139432248,0.11200124938376,"P1"
"G12","dec","weekend",12,56,"0.0000298","0.0000249","0.0000361","0.0000206","0.0000386","0.0000179",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.08407146679184,0.07024763500392,0.05049930387832,0.05811651731248,0.10184496480488,0.10889794020688,"P1"
"G12","dec","weekend",13,56,"0.0000328","0.0000271","0.0000344","0.0000208","0.0000443","0.0000193",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.09253503727424,0.07645425335768,0.05444897010344,0.05868075534464,0.09704894153152,0.12497872412344,"P1"
"G12","dec","weekend",14,56,"0.0000404","0.000032","0.0000396","0.0000257","0.0000551","0.0000194",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.11397608249632,0.0902780851456,0.05473108911952,0.07250458713256,0.11171913036768,0.15544757786008,"P1"
"G12","dec","weekend",15,56,"0.0000435","0.0000341","0.0000499","0.0000263","0.0000699","0.0000184",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.1227217719948,0.09620258448328,0.05190989895872,0.07419730122904,0.14077738902392,0.19720119223992,"P1"
"G12","dec","weekend",16,56,"0.0000489","0.0000343","0.000056","0.0000257","0.0000809","0.0000231",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.13795619886312,0.09676682251544,0.06516949271448,0.07250458713256,0.1579866490048,0.22823428400872,"P1"
"G12","dec","weekend",17,56,"0.0000524","0.0000373","0.0000766","0.0000284","0.0000856","0.0000249",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.14783036442592,0.10523039299784,0.07024763500392,0.08012180056672,0.21610316631728,0.24149387776448,"P1"
"G12","dec","weekend",18,56,"0.0000675","0.000061","0.0000913","0.000033","0.000112348","0.0000259",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.190430335854,0.1720925998088,0.07306882516472,0.0930992753064,0.25757466168104,0.316955072185558,"P1"
"G12","dec","weekend",19,56,"0.0000686","0.0000605","0.0000905","0.0000402","0.000114154","0.0000318",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.19353364503088,0.1706820047284,0.08971384711344,0.11341184446416,0.2553177095524,0.322050141615963,"P1"
"G12","dec","weekend",20,56,"0.000079","0.0000638","0.000117361","0.0000445","0.000132916","0.0000353",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.2228740227032,0.17999193225904,0.09958801267624,0.1255429621556,0.331097698461649,0.374981311412893,"P1"
"G12","dec","weekend",21,56,"0.0000858","0.0000773","0.0000965","0.0000552","0.000124602","0.0000344",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.24205811579664,0.21807799942984,0.09704894153152,0.15572969687616,0.2722448505172,0.351525936416002,"P1"
"G12","dec","weekend",22,56,"0.0000904","0.0000807","0.000103015","0.0000583","0.000159775","0.0000406",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.25503559053632,0.22767004597656,0.11454032052848,0.16447538637464,0.290624904414812,0.45075565794182,"P1"
"G12","dec","weekend",23,56,"0.0000883","0.0000806","0.000105851","0.0000555","0.000122969","0.0000409",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.24911109119864,0.22738792696048,0.11538667757672,0.1565760539244,0.298625799710841,0.346918932883415,"P1"
"G12","dec","weekend",24,56,"0.0000899","0.0000811","0.000128173","0.0000552","0.000150551","0.0000407",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.25362499545592,0.22879852204088,0.11482243954456,0.15572969687616,0.361600406480218,0.424732999898601,"P1"
"G12","dec","weekend",25,56,"0.0000869","0.0000654","0.0000973","0.0000506","0.000152579","0.0000456",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.24516142497352,0.18450583651632,0.12864627133248,0.14275222213648,0.27450180264584,0.430454373544703,"P1"
"G12","dec","weekend",26,56,"0.00008","0.0000699","0.000113959","0.0000531","0.000121715","0.0000393",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.225695212864,0.19720119223992,0.11087277331944,0.14980519753848,0.321500009534607,0.343381160421772,"P1"
"G12","dec","weekend",27,56,"0.0000861","0.000074","0.000105974","0.0000533","0.000117656","0.0000382",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.24290447284488,0.2087680718992,0.10776946414256,0.15036943557064,0.298972806100619,0.331929949559085,"P1"
"G12","dec","weekend",28,56,"0.0000874","0.0000699","0.000117086","0.000053","0.000154049","0.0000405",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.24657202005392,0.19720119223992,0.1142582015124,0.1495230785224,0.330321871167429,0.434601523081079,"P1"
"G12","dec","weekend",29,56,"0.0000897","0.0000662","0.0000921","0.0000495","0.000159799","0.0000432",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.25306075742376,0.18676278864496,0.12187541494656,0.1396489129596,0.25983161380968,0.450823366505679,"P1"
"G12","dec","weekend",30,56,"0.0000899","0.0000776","0.000107389","0.0000612","0.0001274","0.0000435",12,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.25362499545592,0.21892435647808,0.1227217719948,0.17265683784096,0.302964790178151,0.35941962648592,"P1"
